additional_duty,agoa_indicator,apta_indicator,atpa_ad_val_rate,atpa_indicator,atpa_specific_rate,atpdea_indicator,australia_ad_val_rate,australia_indicator,australia_other_rate,australia_rate_type_code,australia_specific_rate,bahrain_ad_val_rate,bahrain_indicator,bahrain_other_rate,bahrain_rate_type_code,bahrain_specific_rate,begin_effect_date,brief_description,cbi_ad_val_rate,cbi_indicator,cbi_specific_rate,cbtpa_ad_val_rate,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_specific_rate,chile_ad_val_rate,chile_indicator,chile_other_rate,chile_rate_type_code,chile_specific_rate,civil_air_indicator,col1_special_mod,col1_special_text,col2_ad_val_rate,col2_other_rate,col2_rate_type_code,col2_specific_rate,col2_text_rate,colombia_ad_val_rate,colombia_indicator,colombia_other_rate,colombia_rate_type_code,colombia_specific_rate,dr_cafta_ad_val_rate,dr_cafta_indicator,dr_cafta_other_rate,dr_cafta_plus_ad_val_rate,dr_cafta_plus_indicator,dr_cafta_plus_other_rate,dr_cafta_plus_rate_type_code,dr_cafta_plus_specific_rate,dr_cafta_rate_type_code,dr_cafta_specific_rate,dyes_indicator,end_effective_date,footnote_comment,gsp_ctry_excluded,gsp_indicator,has_additional_duty,hs2,hs4,hs6,hts8,israel_fta_indicator,japan_ad_val_rate,japan_indicator,japan_other_rate,japan_rate_type_code,japan_specific_rate,jordan_ad_val_rate,jordan_indicator,jordan_other_rate,jordan_rate_type_code,jordan_specific_rate,korea_ad_val_rate,korea_indicator,korea_other_rate,korea_rate_type_code,korea_specific_rate,mexico_ad_val_rate,mexico_rate_type_code,mexico_specific_rate,mfn_ad_val_rate,mfn_ave,mfn_other_rate,mfn_rate_type_code,mfn_specific_rate,mfn_text_rate,morocco_ad_val_rate,morocco_indicator,morocco_other_rate,morocco_rate_type_code,morocco_specific_rate,nafta_canada_ind,nafta_mexico_ind,nepal_indicator,oman_ad_val_rate,oman_indicator,oman_other_rate,oman_rate_type_code,oman_specific_rate,panama_ad_val_rate,panama_indicator,panama_other_rate,panama_rate_type_code,panama_specific_rate,peru_ad_val_rate,peru_indicator,peru_other_rate,peru_rate_type_code,peru_specific_rate,pharmaceutical_ind,quantity_1_code,quantity_2_code,singapore_ad_val_rate,singapore_indicator,singapore_other_rate,singapore_rate_type_code,singapore_specific_rate,usmca_ad_val_rate,usmca_indicator,usmca_other_rate,usmca_rate_type_code,usmca_specific_rate,wto_binding_code,year,sector
,,,,,,,,,,,,,,,,,2020-08-16,Aluminum products of Canada described in US note 19(a)(iv) to this subchapter,,,,,,,,,,,,,,,"The duty provided in the applicable subheading + 10% (CA, MX, S)",9999.99,9999.99,7,9999.99,The duty provided in the applicable subheading + 10%,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038521,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 10%,,,,,,CA,MX,,,,,,,,,,,,,,,,,,,,,,,,,9999.99,S,9999.99,7.0,9999.99,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,Aluminum products of EU granted exclusion by Commerce Sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038525,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU unwrought not alloyed aluminum, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038527,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU unwrought alloyed aluminum, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038529,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum bars, rods and profiles, not alloyed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038531,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum alloy hollow profiles, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038532,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum bars, rods and solid profiles, alloyed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038533,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum Wire, max cross-section exceeds 7mm, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038534,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum Wire max cross-section not exceeds 7mm, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038535,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum products more than 6.3mm thick, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038536,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum products not more than 6.3mm thick, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038537,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,Aluminum alloy can stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038538,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum foil, not backed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038539,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum foil, backed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038540,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum seamless pipes and tubes, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038541,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum pipes and tubes, other than seamless, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038542,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum pipe or tube fittings, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038543,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-01-01,"EU aluminum castings or forgings, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038544,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,Aluminum products of UK granted exclusion by Commerce Sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038550,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK unwrought not alloyed aluminum, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038551,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK unwrought alloyed aluminum, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038552,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum bars, rods and profiles, not alloyed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038553,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum alloy hollow profiles, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038554,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum bars, rods and solid profiles, alloyed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038555,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum Wire, max cross-section exceeds 7mm, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038556,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum Wire max cross-section not exceeds 7mm, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038557,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum products more than 6.3mm thick, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038558,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum products not more than 6.3mm thick, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038559,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum alloy can stock, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038560,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum pipes and tubes, seamless, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038561,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum pipes and tubes, o/t seamless, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038562,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum tube or pipe fittings, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038563,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum casting or forgings, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038564,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum foil, not backed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038565,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2022-06-01,"UK aluminum foil, backed, if entered in aggregate quanities prescribed at https://www.cbp.gov/trade/quota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038566,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,AU,,,,,BH,,,,2023-04-10,Russia aluminum articles or articles smelted or cast from Russian Aluminum described in note 19 to subchapter III,,E,,,,,,,CL,,,,,,"The duty provided in the applicable subheading + 200% (AU, BH, CA, CL, CO, E, IL, JO, KR, MA, P, PA, PE, SG)",9999.9999999,9999.9999999,,9999.9999999,The duty provided in the applicable subheading + 200%,,CO,,,,,P,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038567,IL,,,,,,0.0,JO,0.0,0.0,0.0,,KR,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 200%,,MA,,,,CA,MX,,,OM,,,,,PA,,,,,PE,,,,,,,,SG,,,,,,,,,U,2024,other
,,,,,,,,AU,,,,,BH,,,,2023-04-10,Russia derivative aluminum products or articles smelted or cast from Russian Aluminum enumerated in U.S. note 19(a)(iii),,E,,,,,,,CL,,,,,,"The duty provided in the applicable subheading + 200% (AU, BH, CA, CL, CO, E, IL, JO, KR, MA, MX, OM, P, PA, PE, SG)",9999.9999999,9999.9999999,,9999.9999999,The duty provided in the applicable subheading + 200%,,CO,,,,,P,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038568,IL,,,,,,0.0,JO,0.0,0.0,0.0,,KR,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 200%,,MA,,,,CA,MX,,,OM,,,,,PA,,,,,PE,,,,,,,,SG,,,,,,,,,U,2024,other
,,,,,,,,AU,,,,,BH,,,,2023-04-10,FTZ Russia aluminum articles or articles smelted or cast from Russian Aluminum described in note 19 to subchapter III,,E,,,,,,,CL,,,,,,"The duty provided in the applicable subheading + 200% (AU, BH, CA, CL, CO, E, IL, JO, KR, MA, P, PA, PE, SG)",9999.9999999,9999.9999999,,9999.9999999,The duty provided in the applicable subheading + 200%,,CO,,,,,P,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038569,IL,,,,,,0.0,JO,0.0,0.0,0.0,,KR,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 200%,,MA,,,,CA,MX,,,OM,,,,,PA,,,,,PE,,,,,,,,SG,,,,,,,,,U,2024,other
,,,,,,,,AU,,,,,BH,,,,2023-04-10,FTZ Russia derivative aluminum products or articles smelted or cast from Russian Aluminum enumerated in U.S. note 19(a)(iii),,E,,,,,,,CL,,,,,,"The duty provided in the applicable subheading + 200% (AU, BH, CA, CL, CO, E, IL, JO, KR, MA, MX, OM, P, PA, PE, SG)",9999.9999999,9999.9999999,,9999.9999999,The duty provided in the applicable subheading + 200%,,CO,,,,,P,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038570,IL,,,,,,0.0,JO,0.0,0.0,0.0,,KR,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 200%,,MA,,,,CA,MX,,,OM,,,,,PA,,,,,PE,,,,,,,,SG,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2024-07-10,"Aluminum articles of MX enumerated in note 19 to subchapter III, for which the country of smelt or most recent cast is China, Russia, Belarus or Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038571,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2024-07-10,"Derivative aluminum articles of MX enumerated in note 19 to subchapter III, country of smelt or most recent cast is China, Russia, Belarus or Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 19",,,0,99,9903,990385,99038572,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2018-07-06,"Articles the product of China, as enumerated in note 20(b) to subchapter III of Chapter 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038801,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2018-08-23,"Articles the product of China, as enumerated in note 20(d) to subchapter III of Chapter 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038802,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2019-05-10,"Articles the product of China, as enumerated in note 20(f) to subchapter III of Chapter 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038803,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2019-05-10,"Articles the product of China, as enumerated in note 20(g) to subchapter III of Chapter 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038804,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2020-02-14,"Articles the product of China, as enumerated in note 20(s) to subchapter III of Chapter 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038815,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading + 7.5.%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2018-09-24,"Articles of China in 9903.88.03 with NTR duty rate based on another subheading included in 9903.88.01, described in note 20(z) to subchapter III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038821,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2018-09-24,"Articles of China in 9903.88.03 with NTR duty rate based on another subheading included in 9903.88.02, described in note 20(aa) to subchapter III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038822,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
,,,,,,,,,,,,,,,,,2018-09-24,"Articles of China in 9903.88.03 with NTR duty rate based on another subheading included in 9903.88.03, described in note 20(bb) to subchapter III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050-12-31,"See chapter 99, subchapter III, note 20",,,0,99,9903,990388,99038823,,,,,,,,,,,,,,,,,,,,9999.999999,,9999.999999,,9999.999999,The duty provided in the applicable subheading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,2024,other
